review_text,label
"I absolutely loved this film... So much emotion in such a small amount of time. I loved the beginning and how it completely throws you off guard. I love the story and the deer being brought in. i know that when i think of deer i think of innocence, and prosperity. Also, in Psalm 42:2 in the Bible it says, ""As the deer pants for the water brooks, So pants my soul for You, O God"". Which could even connect the last moment when the woman says it will be okay. As if she knows she's going with God. Perhaps I am thinking way to much into it. But sometimes it is interesting to see what goes on through peoples' minds. Thank you for sharing this masterpiece with viewers everywhere. I live in Texas and I had it playing on cable... I immediately got onto the computer to find out more about this film and this amazing director! I really liked the music that was used in the background. Music can sometimes make or break a film. It definitely set the mood perfectly. Very nice choice!<br /><br />Thanks again.<br /><br />Laetitia",1
"When I heard that Adrian Pasdar was in drag in this movie, my expectations that I would watch the entire movie were low. The only reasons I gave it a chance were the magnificent Julie Walters and the recommendation of a friend.<br /><br />What i thought would be a broad ""Mrs. Doubtfire"" type of farce turned out to be a gentle and insightful comedy. Pasdar is entirely credible and empathetic as the ambitious business man who needs to release the female part of his being by cross-dressing on occasions. He transmits these needs to the audience in a thoroughly believable fashion. Julie Walters is magnificent, is as her habit, as the landlady who teaches him unconditional love.",1
"The main reason I loved this movie is because IMx (formerly Immature) were in it. They were in House Party 3 when they were 11, but they are all grown up now! I was a little shocked at some of the things they were doing in the movie (almost ready to tear my hair out), but I had to realize that they were not my little boys anymore. I think Chris Stokes did a pretty good job, considering that is was his first movie.",1
"Many reviewers seem to prefer the original version of The Man Who Knew Too Much, which I have not had the opportunity to view. By itself, the '56 version is a very well done film. The run of mid-to-late fifties Hitchcock films (including ""Rear Window"", ""Dial M For Murder"", ""Vertigo"", and ""To Catch A Thief"", as well as this film) is one of my favorite periods in his career. In The Man Who Knew Too Much, Jimmy Stewart throws himself vigorously into his role as always. Doris Day is very believable in the role of an atypical Hitchcock blond. I thought there was nothing fake about her performance. Her character may not have been written as strongly as the original, but she's definitely not reduced to the role of a passive, ""Yes, dear"", pretty thing on Jimmy Stewart's arm.<br /><br />There were some really clever lines written for Hank (the couple's son who later gets kidnapped) in the opening scene on the bus- it's too bad Christopher Olsen read them so woodenly. It's rare to see a good performance from a child actor in the 50s, though. Most of the rest of the supporting actors in this film were very competent, though- most notably the assassin (played by Reggie Nalder). <br /><br />Some little touches that make this film undeniably Hitchcockian- the use of non-English dialog, especially French (something Hitch did on a much larger scale in ""To Catch A Thief""); the use of foreboding, Arabic music in the hotel when the assassin appears; Stewart and Day talking to each other in the church, singing their words to the tune of the hymn; the Albert Hall scene, specifically showing the musicians and the assassin's accomplice following the score, building up tension, as well as the percussionist getting the cymbals ready; and finally the assassin's gun as it appears from behind the curtain. It moves so slowly and precisely that it must have been done mechanically (an effect Hitch used at the end of ""Spellbound"", also).<br /><br />All in all, The Man Who Knew Too Much is a fun film to watch. It's not as deep or as heavily laden with symbolism as some of his films (""Vertigo"", ""Strangers on a Train""), but all the same it is one of my top five Hitchcock masterpieces.",1
"Night Hunter starts in '1968' as a young Jack Cutter (Chris Aguilar) is unexpectedly handed the family tradition of becoming a Vampire hunter when a fellow Vampire hunter Sid O'Mack (Sid Haim) betrays his family & hands them over to the Vampire's, to aid Jack on his quest he is given a book that contains the name of every Vampire alive, or dead whichever way you look at it... Jump to 'June 1995' & Los Angeles where the now adult Cutter (Don 'The Dragon' Wilson, also credited as co-producer) has but four names left in the book including, Argento (Vince Murdocco) & Carmella (Sophia Crawford) together they are the last of the American Vampires. As they all dine in a restaurant Cutter crashes the party & kills them, job done right? Wrong as King of the Vampires Bruno Fischer (Nicholas Guest) calls in the last four remaining Vampires from around the world, the French Tournier (Maria Ford), the Asian Hashimoto (Ron Yuan), Ulmer (David 'Shark Fralick) & Sangster (Vincent Klyn) to track Cutter down & kill him. Meanwhile Detective's Hooper (Marcus Aurelius) & Browning (Cash Casey) don't have a clue & a nosey reporter named Raimy Baker (Melanie Smith) becomes involved in the battle between Cutter & the Vampire's on which the very fate of Earth rests!<br /><br />Directed by Rick Jacobson I thought Night Hunter was quite a fun way to pass 85 odd minutes. The script by William C. Martell mixes martial arts & horror with a fair degree of success, it moves along at a nice pace & is at least never boring & thankfully doesn't seem to take itself too seriously. The character names that reference other horror film director's/actors are a little tacky though. Some may be surprised at how closely Night Hunter resembles Blade (1998) yet was made a couple of years prior, the lone moody long coat wearing Vampire hunter who happens to be an expert in martial arts, the scene set in a nightclub & the innocent woman drawn into the world of Vampire's. Night Hunter doesn't really stick to traditional Vampire film law, for instance sunlight only irritates their eye's, they can only breed on a solar eclipse (why?), stakes through the heart & garlic is no good as the way to kill a Vampire in Night Hunter is to break it's neck. I could have done with a bit more horror & a bit more blood as it leans more towards the martial arts side of things. The dialogue is suitably cheesy & the character's are just about likable enough in a silly way.<br /><br />Director Jacobson does his best to ruin the film, the actions scenes are OK but lack a certain something & for some bizarre reason whenever an action sequence takes place he shakes his camera constantly, it's like the camera is placed upon a washing machine full cycle! Hey Rick, mate, it's not clever or stylish it's irritating & annoying. The gore is disappointing with a few gory gunshot wounds & a few splashes of blood, breaking Vampire's necks don't involve much blood unfortunately.<br /><br />With a budget that probably didn't amount to much Night Hunter is competently made throughout. The acting was bad most of the time & what's with 'The Dragon' thing in Don 'The Dragon' Wilson's name? Has he legally changed his name? Does he sign cheques Don 'The Dragon' Wilson?! Does he get mail addressed to him in that name? I think I might do something like this, from now on I want to be known as Paul 'The Killer Klown' Andrews...<br /><br />Night Hunter is one of those crap films that transcends it's limitations & awfulness to become pure golden entertainment. If you like your films fun then Night Hunter might be for you, if your looking for big-budget thrills in a similar vein (! Vampire's, veins & blood get it?) then Blade & it's sequels would probably be a better choice. What the hell, I liked it so sue me.",1
"This is one of the best episode from the second season of MOH, I think Mick Garris has a problem with women... He kill'em all, they are often the victims (Screwfly solution, Pro-life, Valerie on the stairs, I don't remember the Argento's episode in season 1, etc., obviously Imprint). I think he enjoys to watch women been burn, torture, mutilated and I don't know. Never least ""Right to die"" is one of the best, with good turns and graphic scenes and suspense (specially with the photos from the cell scene, wonderful). The acting is like the entire series, regular I could be worst like ""Pro-life"" or ""We scream for Ice cream"". Also I think the plot it could be made for a movie and not just for an episode. The ideology of the series is horrible, killing and terminating women, mutilating animals and on and on... the first season it was better than the second one with episodes like ""Cigarrette burns"" (The best of all), ""Homecoming"" (The most funny), ""Imprint"" (really shocking).",1
"James Cameron's 'Titanic' is essentially a romantic adventure with visual grandeur and magnificence, a timeless tragic love story set against the background of this major historical event... It's an astonishing movie that exemplifies hope, love and humanity... <br /><br />Leonardo DiCaprio is terrific on screen with big charisma... Conveying passion, trust, insouciance and ingenuity, he's a free-spirited wanderer with artistic pretensions, and a zest for life... <br /><br />Kate Winslet is absolutely lovely as the confused upper-class teen engaged to a nasty rich guy who finds herself, one night, plunged to the depths of despair...<br /><br />Billy Zane is an arrogant racist, abusive and ultra rich who would lie, cheat, steal, bribe with money or even use an innocent young child to escape defeat... He keeps a 56 carat blue diamond worn by Louis XVI...<br /><br />Kathy Bates is the legendary unsinkable Molly Brown, the richest woman in Denver, who is a lot less uptight than the other rich folk on the ship...<br /><br />Frances Fisheris is the impecunious cold snobbish mother who, deathly afraid of losing her social stature, forces her daughter to become engaged to marry a rich, supercilious snob...<br /><br />Victor Garber is the master shipbuilder, the real-life character who attempts to fix time, to measure it, in a sense, to make it into history... <br /><br />Jonathan Hyde is the White Star Chairman who wants the Titanic to break the Trans-Atlantic speed record, in spite of warnings that icebergs may have floated into the hazardous northern crossing...<br /><br />Bill Paxton is the opportunistic undersea explorer in search for a very rare diamond called the ""Heart of the Ocean."" <br /><br />Gloria Stuart is the 101-year old woman who reveals a never-before told love story... The nightmare, the horror and the shock are imprinted upon her deeply lined face... <br /><br />'Titanic' is loaded with luminous photography and sweeping visuals as the footage of the shipwrecked Ocean liner lying motionless on the ocean floor; the incredible transformation of the bow of the sunken 'Titanic' that takes the viewer back to 1912, revealing the meticulously re-created interiors; the first sight of the Titanic steamed steadily toward her date with destiny; the Titanic, leaving the Southampton dock, and some dolphins appear jumping, racing along in front of the luxurious ship; DeCaprio and Winslet flying at the ship's front rail in a gorgeous magic moment; the intertwining of past and present as Jack was drawing Rose on his paper, the camera zooms closely on young Rose's eye, only to transform its shape into Gloria Stuart's aged eye...<br /><br />Chilling scenes: Titanic's inevitable collision with destiny; James Cameronin one of the most terrifying sequences ever put on film takes us down with the Titanic, finally leaving us floundering in the icy water, screaming for help that never comes...<br /><br />Winner of 11 Academy Awards, including Best Picture, James Cameron's ""Titanic"" is a gigantic epic where you don't just watch the film, you experience it! The visual effects are amazing, like no other film's... The decor is overwhelming... James Horner's music intensifies the emotions... The whole movie is hunting and involving, filled with a wide range of deep feelings... <br /><br />It's truly a moving tribute to those who lost their lives on that unfortunate ship...",1
"For a movie shot in 18 days and a budget less than 2 million, this little movie that could deserves a 'best we could' award. Interesting premise (aside from the usual meteor stuff) with solid perfs by a cast of familiar faces. 2 thumbs up. Advice to the other reviewer: Don't be afraid to say you liked something.",1
"I love foreign films and this is among the best. I tend to not see this as a comedy as it is listed and find it a commentary on how we see others around us. Firmine the lead in the film is not regarded must as she is a domestic in a large firm and people say and do things around her all the time that they otherwise would not say in front of others.<br /><br />This leaves her with a bevy of information that can make or break the mere mortal. :) This actress is wonderful as this character and it is a poignant tale. There is an underlying tale and almost many stories within the story in this film. I just hope that if someone does decide to make an American/English version of this film it is not the vein of Three Men and a Baby that would definitely do a disservice to this FILM, A must see.....",1
"Basically, this is a very good film. It is very different from Seagal's other films though, which unfortunately may turn off some of his fans. Unlike some of the other films, this does not feel like a 'Seagal vehicle'. You get to see plenty of the other characters as well and all of Mr. Seagal's actions are not the same as we've seen before. The concept of him being an 'intellectual' in something other than bombs and other weaponry is a nice change. Although there are some unrealistic parts to the film (some more obvious than others), in general you can let them slide since the film is fun to watch.<br /><br />It boils down to this: If you are looking for a classic Seagal action film, sorry, but you're going to be disappointed. Watch it anyway for the fun of it. If you're open to seeing Seagal without the action, it's well worth a look. I personally believe it is some of the best work he's done in quite a while.<br /><br />",1
"A few years ago, while I was renting some movies, I came across Subspecies 4, ended up watching it and actually kind of liking it, we need a good vampire gore flick that doesn't hold back. But when I went back to the video store, they said they didn't have any other Subspecies videos, unfortunately, the same went for any other video store I checked out. I gave up, until someone on youtube actually posted all the Subspecies films and I got to watch them all last night and I'm hooked. I am now a fan of the Full Moon Subspecies series. I think because this was the type of horror film I have been looking for, I've been looking for a good cheesy scare for a long time and Subspecies filled that spot. Radu is one of the coolest vampires on screen and almost gives Nosferatu a run for his fangs! <br /><br />Radu is an evil vampire who is after his blood stone, his birth rite, the stone contains some blood that is absolutely incredible and gives him strength. Three American girls who are studying Romanian history and culture bump into a man, Stephan, who offers to help. They stay at Radu's castle where we find out that Stephan is Radu's brother; Radu seduces and turns two of the girls, but Stephan falls for one of the girls, Michelle, and will do anything to protect her.<br /><br />Subspecies is a fun series, despite the cheesy effects, it makes it in some ways more likable. Plus Radu was a perfect villain as Stephan was the perfect angel like romantic vampire. The story is chilling and I think this was a fun vampire movie. This was also the first in the series, the best part is, the sequels are just as fun. I would recommend this for a scary movie night, watch it in the dark, Radu is sure to send shivers down your spine, or even your neck... OK, cheesy joke, couldn't resist.<br /><br />7/10",1
"""The Last Big Thing"" is a wonderful satirical film that sardonically whips pop culture to the point of humorous self-desctruction. The characters are so interesting and fun to laugh at/sympathize with. Which brings me to an introduction to the characters I liked best...<br /><br />Simon Geist is a man in his late 30s/early 40s who creates a pop-culture driven editorial magazine called ""The Next Big Thing"". Thing is, this magazine doesnt really exist, and it is only an excuse for Simon to get close to actors by interviewing them, only to bitch-slap them silly, insulting their way of buying into pop culture. His live-in female friend, Darla, is also writing a magazine (which is real), which mainly has to do with her and Simon, as well as her and her father. Darla is a genuinely loveable (or loathable) character, depending on how you view her muted neurotic behavior. Magda is a prostitute, the character i liked the best. Brent is a flat character with not much to him, as is Tedra, the music-video queen for a bunch of B-rated rock bands. Still, these characters weave a very interesting web together. And this movie questions all the motivations that people have for what they do and why they do it. Its a wonderful film and I suggest you see it if you're in the indie/art house crowd. Mark my words!<br /><br />",1
"Supercarrier was my favorite movie in the later part of the 80's when it came out. My Dad taped it for me & I watched it all the time until my step-mom taped Oprah over it & my heart was torn. I would love to know if or where I can get it from. I have been looking for it. I believe they even came out w/ a Supercarrier 2. It wasn't as great as the 1st, but I would like to have all of them if I could find them. I do not think @ all that it was a bad movie. It was a very interesting movie with a lot of action yet it had somewhat of a love story plot to it. The actors/actresses in the movie were great. It also helped me to understand that this is not just a man's world, but it is also a woman's world & many women can do the same things if not more than what a man can do & women deserve much respect for their duties as well.",1
"It would appear that some previous reviewers may have had their expectations set a bit too high going into this film. I found it scanning the satellite channels for something (not knowing what) and happened upon it. I thought by the title it might be one of the myriad soft-core porn flicks appearing regularly on the movie channels but I was pleasantly surprised. Although there was some male frontal nudity (in fact, more than your typical soft-core title -- go figure!), this was not the focus of the film. It was just fun.<br /><br />Don't be deceived by my tastes: my recent screenings have included Before Night Falls and Europa, Europa (both geat, IMHO). But I also enjoy total mental shutdown when watching a movie. Virtual Sexuality did this for me and that's not a bad thing!",1
"The Shining is a weird example of adaptation: it has very little in common with the source novel, written by Stephen King, yet it is widely remembered as one of the best cinematic renditions of the horror master's work. This is due to two factors: Stanley Kubrick's masterful direction and Jack Nicholson's chilly acting.<br /><br />Nicholson plays Jack Torrance, a writer who accepts to take care of the Overlook Hotel in Canada during the winter period, unaffected by the gruesome stories surrounding the place: he claims a nice, isolated location is just what he needs to finish his new book. Therefore the Overlook becomes the new home of the Torrance family: Jack, his wife Wendy (Shelley Duvall) and their five-year old son Danny (Danny Lloyd). The boy in particular senses right from the beginning that something's wrong: he has been told by the cook, Dick O' Hallorann (Scatman Crothers) that he is endowed with a mysterious psychic energy, the titular Shining, which allows people like him and Dick to see flashes from the past and the future, among other things. Because of this ""gift"", the forces that inhabit the hotel immediately take an interest in Danny, even though he is quite capable of resisting them. That is not Jack's case, however, as he gets increasingly paranoid regarding his wife's affections and seeks comfort in the company of what can best be defined as ghosts, triggering a chain of insanity and dread which is very hard to break.<br /><br />The Shining works as a horror movie because Kubrick, though having never worked on this kind of film before, knew exactly what was effective and what wasn't, hence the larger focus on atmosphere and psychological shocks than gore and creative bloodbaths. King criticized the director for changing most of the story, omitting most of the Jack/Danny subplot (merely hinted at in the film) that led to the book's emotionally strong climax, and while his disappointment is valid, the omission was actually necessary: the novel dealt with redemption, albeit in an unconventional way, and redemption is a theme Kubrick, one of the most famous analysts of human decay, never had a soft spot for. What he is interested in is the mental, and subsequently physical, unbalance that threatens the characters, and he keeps the creepy tone even thanks to a very cold approach and expert use of the steadicam shot (Danny's encounter with two ghostly twins being the best example).<br /><br />Another criticism King raised was about the actors, especially Nicholson: in the writer's opinion, his trademark grin at the start of the movie seemed to indicate Jack already was insane, thus undermining the rest of the story. Now, it is true that Nicholson looks a bit goofy from the very beginning, but it is equally true that Martin Sheen (King's ideal choice for the role) probably would not have been able to deliver a performance as terrifying as Nicholson's: from the moment he starts grinning in a more unsettling way than before to the immortal ""Here's Johnny!"" scene, it is impossible to picture another actor playing that part, and even though the TV version of The Shining from 1997 isn't bad the Torrance character is indelibly linked to the One Flew over the Cuckoo's Nest star. As for Duvall and Lloyd, both add terrific support, the latter especially deserving a place alongside Harvey Stephens (The Omen's Damien) and Haley Joel Osment as cinema's great horror child icons. One might complain about Duvall being completely different from the book counterpart (blonde and beautiful) and not having much else to do but scream and run, but two things ought to be considered: a) back in 1980 the ""scream queen"" cliché wasn't one yet; b) rarely has any actress looked so genuinely terrified on camera, making the book-movie differences secondary compared to the real fear that emerges from Wendy's eyes.<br /><br />Irvine Welsh, the author of Trainspotting, once said there is no such thing as a completely faithful adaptation of any literary work (and he should know, given the liberties Danny Boyle took when his junkie masterpiece was brought to the screen), yet that doesn't mean the movie is necessarily bad. The Shining proves said point to perfection: very little from the novel, approximately 5%, is included in the film, but in Kubrick and Nichlolson's hands this masterclass in loose cinematic translation becomes one of the finest, most original horror pictures of all time, which really is saying something given the genre's current poor form.",1
"If you were a director that was looking to cast female victims for a slasher movie, then surely it would make sense to add a couple of porn stars? It's not as if they're inexperienced in front of the camera, they have no qualms with the requisite nudity and how many unattractive porn queens can you name? Christian Viel obviously recognized the potential of mixing hardcore actresses with hard-gore effects and so he cast four of adult cinema's sexiest and most notorious stars. Jenna Jameson, Chasey Lain, Ginger Lynn Allen and Taylor Hayes all turn up for cameos in arguably the most intriguing slasher flick to be released since Scream Reinvigorated the genre.<br /><br />Samhain was originally intended for a cinema release in October 2002 - thus keeping in check with the Halloween-based synopsis. Unfortunately, the shoot was plagued by numerous problems, which have thus prevented the feature from achieving the exposure that it deserves. Last I heard it had been signed by Film 2000 here in the UK and was penned for a late October release direct to DVD. Unfortunately that label has got a peerlessly abysmal track record with DTV slashers. Not content with polluting our shelves with Camp Blood and its follow up, they were also responsible for unleashing Granny, Bleed and the rancid Paranoid. Could Samhain finally be worthwhile ammunition to their contemptible catalogue cannon? <br /><br />Five Canadian/American students and their teacher head to Southern Ireland as part of their history course. Upon arrival they are told the legend of a cannibalistic clan that roamed the hills of Scotland and murdered locals for food. The cannibals were eventually caught and burnt at the stake, but it's rumored that one of the tribe escaped and headed to the woodland of Ireland to find refuge. After the kids have settled and begun doing what all massacre-fodder does in these flicks, the mandatory goody two-shoes (and definite heroine candidate) begins to be spooked by a shadow creeping around late at night. Could it be that the flesh hungry maniac is still at large in the Forest? Well what do you think? <br /><br />It looks as if Samhain's production was jinxed right from the start. Almost immediately Wallmart refused to develop Jenna Jameson's nude make-up shots, and Chasey Lain began acting characteristically like a drugged-out primadonna. Finally to add insult to injury, the producers got cold feet just before the flick was about to hit shelves and began talking of re-editing and removing all the gore. Reports have said that they were unhappy about the copious amounts of violence and they wanted to trim scenes down so it would achieve an R rating. Veil of course disagreed, seeing how his entire synopsis was boosted by its creatively graphic display. Eventually after months of arguments, the director parted company with Warehouse productions and the feature was once again locked in the vaults.<br /><br />Despite countless disruptions, Veil's slasher opus is still one of the best genre pieces to be released since the new millennium. The copy I was sent was the pre-release screener, which was obviously a test press without sound effects or the complete soundtrack. But still it boasted a few credible jump-scares, some superb cinematography and a couple of the goriest set pieces that I've seen for some time. One guy is disemboweled via his rectum before being strangled with his own intestine, Jenna Jameson is stripped naked and gutted in unflinching close up and Chasey Lain ends up 'spilling her guts' after an unfortunate rescue attempt from her boyfriend (Richard Grieco). Even though the murders are uncommonly gruesome, Samhain never feels mean spirited, which is basically due to the characters being thinly portrayed as basic slasher clichés. In all honesty the script was perhaps the movies biggest downfall, because the dialogue was not so much inspired by Wes Craven's Scream movies as it was flagrantly cut and pasted from them.<br /><br />Certainly the inclusion of the mouth-watering Jenna Jameson was a great move by the producers. Her fans will be excited to know that she does whip off her top (as expected) and so does Chasey Lain and Taylor Hayes. But Samhain is no soft porn movie, and it benefits from sticking to the structure that it set out to produce. It's worth noting that the aforementioned XXX stars almost out-perform the supposed 'actors' of the feature, which isn't much of a complement. Ginger Lynn was at least notable (if you ignore the shameful 'Oirish accent), and her battle with the hulking killer was superbly performed and choreographed by Alan Chou. Taylor and Jenna delivered expectedly poor dramatics, which could have been caused by the numerous problems on-set. Veil's direction of the cinematography was excellently constructed and he provides some much-needed injections of suspense. Exciting and crisp photography is mixed with a good flair for storytelling and the net result is a slasher extravaganza to satisfy even the most critical gore hounds.<br /><br />It will be interesting to see what kind of final cut is released of Samhain. Rumor has it that a second director was drafted in to shoot a different ending, and I'm curious as to how much of the explicit gore will remain intact for worldwide distribution. If the end result is only half as good as the rough print that I watched, then it's still better than nearly all of the genre pieces that have been unleashed over the past ten years. This one is certainly worth checking out",1
Ray is one of those movies that makes you pause. You actually think about what you heard or think about what you read about this man and it doesn't even come close. During my first viewing of Ray I forgot I was watching a movie I felt like a peeping tom watching this man's life thru a window. This movie is so compelling it drags you in and it involves your every emotion you go thru a emotional roller-coaster ride and when it's over you don't want to do it again so soon because it has that kind of emotional punch that other movies are lacking. Jamie Foxx deserved his Oscar and quite rightfully so his performance is spectacular and it should be held up as the standard for anybody wanting to do a bio pic anytime soon. This movie is as good as it's subject both deserved the titles classic and legend.,1
"I first read the book, when I was a young teenager, then saw the film late one night. About a year ago I checked it out on IMDb and discovered no copies available. I then hit the web and found a site that offers War Films, soooo glad that I did, ordered a copy and sat back and was able to confirm why I wanted to see it again.<br /><br />In my opinion to really enjoy the film I suggest you read get a copy of the book and then watch the film. The book is no longer in print but I did track a copy down via E-bay, the Author Alan White was a commando/paratrooper during the 2nd world war taking part in disparate clandestine operations and this was his first book. It is written by someone who knows and this fact I believe gives the book and film authenticity. I have not given the film a ten only because of the nature of the ending of the film, not as good as the book. There are a couple of plot lines that differ from the book also, which is strange as the book is not about the large scale nature of war but about the individual in war. The film illustrates this exceptionally well. I have the copy of the book to let my son read and then the film to let him watch, in that order.<br /><br />If you can track it down the book and the film then it is definitely worth it and I only wish that it was more readily available for more to read and see, one of my all best war films, ever!",1
"I don't skateboard because I think it's gay but this game is really great it's smooth, fast, easy to play, and just fun even if you don't do so well. It can be just really fun to make the skaters just crash and burn, easily one of the best video games ever!",1
"Like a very expensive Buffy episode peppered with plenty of humor. Lots of wire and stunt kung fu. The Twins Effect goes on the list of classic must see HK films. The vampires have a cool blend of hopping ghost type and the pretty boy European style. If you get the opportunity to see this one in the theatre it is worth a 30 minute drive, otherwise buy the import DVD before someone screws it up by giving it a bad dub.",1
"La Teta i la Luna (The Breast and the Moon) describes the life of a 9-10 year old boy named Tete who is obsessed with breasts growing up in Catalunya. I love this movie because the characters are very honest and very human, like all the characters in Bigas Luna's movies (also director of Jamon, Jamon). Tete reminded me of how intriguing and exciting life can be at that age. Also being from Catalunya (North-east of Spain) it brought lots of memories to my mind. This movie shows how beautiful Catalunya is, nice people, nice life and specially lots of non-uptight people.",1
"007's Goldeneye is one of the best N64 releases ever.<br /><br />Better than this game? Well...Star Wars: Rogue Squadron, Star Wars: Episode I-Racer and The Legend of Zelda: Ocarina of Time are far better and superior games. But I still love Goldeneye.<br /><br />This is the best adaptation from a movie second only to Star Wars adaptations. The story is perfect. It's like you are in the movie itself.<br /><br />The graphics are excellent. The movements are extremely realistic. The enemies' artificial intelligence are the best part in this game. I loved playing the stage in which James and Natalya break from the Janus base as the Goldeneye prepares to burn it. Escaping without sounding an alarm was very difficult. Eluding cameras and controlling your fire are great aspects in the gameplay.<br /><br />It's also the toughest game I've ever played. N64 games are usually very, very easy. Goldeneye is the one exception. I'm still trying to beat the 00 Agent difficult level, but winning the easier levels was already a great victory. I loved when Alec Trevelyan asked: ""For England James?"". I answered: ""No, for ME!"" It happened just in the moment I blasted him to death. Just like in the movie. I love accomplishing every objective.<br /><br />The multiplayer gaming is even better. At first I got killed every holy second. Now, I know how to win. I love forcing my playmates by playing at License to Kill.<br /><br />The music and sound are astounding. Super Mario 64 looks like an Atari next to this. The only thing I still wanted to hear was the Goldeneye theme song, that plays at the end of the movie.<br /><br />After Zelda was released, I nearly forgot I still had this game. It's still excellent, even if it's already surpassed. I hope other 007 games are produced.<br /><br />Fantastic job Rareware! Nintendo was very smart to release this game on the N64 exclusively. Magnificent job Nintendo!",1
"John and his wife Emily, accompanied by their child Edward venture from the comfortable environs of suburbia to the village where the husband spent some of his childhood. There has been a death in the family and John must begin proceedings to take control of an old ramshackle cottage, situated by the seaside and once inhabited by an old man who has apparently committed suicide.<br /><br />Sceptical about the circumstances of the death, John divorces himself from his family and from reality, puts his own life in peril, and puts on the clothes of the old man who is now dead.<br /><br />The film now changes - nothing is what it seems - the people of his past appear, in full Gothic/hillbilly glory - his wife worries about his mental state - and his son disappears into the reeds.<br /><br />John finds that the old man didn't commit suicide, that his death is far more mysterious and strange. In a spine chilling finale, we learn that the events of the film actually never happened and that the entire narrative was imagined by the little boy, Edward, who is struggling to come to terms with his parents' divorce proceedings.<br /><br />Modern Love is a macabre piece of high art cinema, a puzzling and perverse piece of pretentiousness, full of vague suggestion and unexplored red-herrings. It is humourless and seemingly unconcerned with current Indie trends which both validates its creators, but also renders it passé.<br /><br />But the weaknesses of this Australian film are fully outweighed by its sheer muscular cinematic vision, its bloody-minded and uncompromising precision and its oddball Euro horror. The bastardry of script norms and lack of slick dialogue pales into insignificance against a backdrop of noir and a lead performance that needs to be seen to be appreciated.<br /><br />One of the most aggressively weird Australian films in years.",1
"Those who dislike this film seem to think that a loved one somehow 'belongs' to them and must be discarded if they go off with someone else. Fortunately, human nature is much deeper than that; loving someone deeply inevitably brings suffering - though if we are fortunate only on their death.<br /><br />This film is true in setting, atmosphere and dialogue to Nigel Balchin's original novel ('A Way Through The Wood'), and by pinpointing a seemingly irreconcilable dilemma captures the quiet desperation that lies behind many seemingly idyllic lives (and the depiction of English upper class country life is very accurate).<br /><br />I loved the film and hope it will appear soon as an UK-compatible DVD",1
"The planning episodes were a bit dull, but when they reached the desert it was quite fun to watch. The reason why I call it the most realistic reality show is because, much to my surprise,Charley fell out of the race relatively early. When his hands were sore, I expected the usual stress and then a miracle fix, but instead he actually quit the race. The most anxious moment of the show must've been when Max was stuck out in the desert with almost no water or food! The ending was great and I was very happy to see at least one of the team make it. Overall, not as great as the Long Way Round, but definitely an interesting watch, as one gets a peek into the most challenging race in the world.",1
"ONCE UPON A TIME, there were different types of movies. These different movies coexisted even though each one had something different to offer....<br /><br />This seems obvious at first, but I thought I'd point it out during this review because it seems a few people may have forgotten. This is just a fun movie for Pavarotti fans. That's all it is. It doesn't claim to be anything else or anything grander. People who deride it as something that fell short of a promise aren't seeing the whole picture- literally. After all, Hollywood makes movies all the time that are shameless vehicles for people (Bodyguard or The Preacher's Wife w/Whitney Houston are 2 examples that spring to mind.)<br /><br />First I'd like to address the movie as a vehicle for Pavarotti. There are worse things in this world-- and worse movies. The singing is fabulous and the selection of arias is fun. The movie starts with Schubert's Ave Maria and then Leoncavallo's Matinatta. Pav sings arias from La Gioconda, Manon Lescaut, and Turandot but also sings popular music such as ""I left my heart in San Francisco"" and the song that was nominated for an Oscar & Golden Globe, ""If we were in Love"" w/music by John Williams & lyrics by Alan & Marilyn Bergman- all 3 previous Oscar winners.<br /><br />The story isn't that bad. It was built for Pavarotti so of course it's not going to be something that's profound or universally applicable to the average movie viewer. It's a story of a famous opera singer who was traumatized by a bad night at the opera years ago. When asked to sing again at the same place, the ""MET"" in NYC, he loses his voice from fear. Doctor Pamela (or Pah-MAY-lah in Italian:)) played by Kathryn Harrold- gives him a shot to cure his psychosomatic reaction. He offers her the chance to have a fling with him and she reluctantly accepts.<br /><br />They embark on an affair, she knowing he's married & promising not to fall in love with him and him thinking she will be just another woman. Despite all that, they fall in love (thus the song, ""IF we were in love"") and with her help, he overcomes his fear & goes back to the MET where he triumphs. I won't tell how it ends, but it's fairly predictable. Which isn't always a bad thing. <br /><br />The performances in this aren't that bad. Pavarotti (who plays Giorgio Fini) isn't an actor, so if you're expecting a Spencer Tracy or Tom Hanks performance, YOU are deluded, not Pavarotti. He knows he's not a thespian. What he is is cute, charming & charismatic. He is having fun himself, and if you can just let yourself have fun too, it's not so bad. One funny line is when he tells Pamela (Harrold) that she's a ""thirsty plant, Fini can water you!"" and of course, she says, ""I don't want to be watered on by Fini!"" Kathryn Harrold is very sweet and does a nice job as a semi-uptight woman who learns from this extravagant man to live a little. One of my favorite lines in the movie is: ""Life never has to be life size."" And there's Eddie Albert who does his usual good job as Fini's manager. There are several ""themselves"" cameos by real conductors, singers, etc. and it is filmed on location at the Metropolitan Opera at Lincoln Center. <br /><br />If you like opera, if you like Pavarotti, or if you can just let yourself go & enjoy a ""little fling"" just like he proposes in the movie- then you can enjoy this movie for what it is. I know I do- EVERY time. :)<br /><br />",1
